PROB,LINK,NUM,OBSERVED,TRANTIME,AVGPROB,NDETECT
0.99,|('exit_goofy', 'exit_donald')|,4000,True,0.0,1.0,1
0.99,|('exit_goofy', 'exit_donald')|,4000,True,11.0,1.0,1
0.99,|('exit_goofy', 'exit_donald')|,4000,True,3.0,1.0,1
0.99,|('exit_goofy', 'exit_donald')|,4000,True,8.0,1.0,1
0.99,|('exit_goofy', 'exit_donald')|,4000,True,1.0,1.0,1
0.99,|('exit_goofy', 'exit_donald')|,5000,True,0.0,1.0,1
0.99,|('exit_goofy', 'exit_donald')|,5000,True,2.0,0.52777777777777779,3
0.99,|('exit_goofy', 'exit_donald')|,5000,True,3.0,1.0,1
0.99,|('exit_goofy', 'exit_donald')|,5000,True,4.0,1.0,1
0.99,|('exit_goofy', 'exit_donald')|,5000,True,5.0,1.0,3
0.99,|('exit_goofy', 'exit_donald')|,5000,True,6.0,0.83333333333333326,2
0.99,|('exit_goofy', 'exit_donald')|,5000,True,7.0,1.0,1
0.99,|('exit_goofy', 'exit_donald')|,5000,True,8.0,0.25,1
0.99,|('exit_goofy', 'exit_donald')|,5000,True,9.0,1.0,3
0.99,|('exit_goofy', 'exit_donald')|,5000,True,11.0,1.0,1
0.99,|('exit_goofy', 'exit_donald')|,5000,True,12.0,0.33333333333333337,2
0.99,|('exit_goofy', 'exit_donald')|,5000,True,13.0,0.5,1
0.99,|('exit_goofy', 'exit_donald')|,5000,True,15.0,0.33333333333333337,1
